id,curriculo_id,registro_academico,nome,nome_normalizado,forma_ingresso_id,forma_evasao_id,data_matricula,data_conclusao,data_colacao,ira,created_at,updated_at
533,4,GRR26159504,Vanderlei Guerra,VANDERLEIGUERRA,9,9,2016-12-09,2021-12-18,2022-03-25,0.8017,2024-11-12 20:04:43.899583,2024-11-12 20:04:43.899590
534,5,GRR30687519,Adair Resende,ADAIRRESENDE,12,15,2023-03-03,,,0.1511,2024-11-12 20:04:46.809546,2024-11-12 20:04:46.809554
535,3,GRR52822252,Ronald Macedo,RONALDMACEDO,12,9,2017-01-12,2021-12-18,2022-03-25,0.6865,2024-11-12 20:04:43.909925,2024-11-12 20:04:43.909933
536,4,GRR89308797,Leonilda De Carvalho,LEONILDADECARVALHO,10,4,2020-02-03,,,0.7529,2024-11-12 20:04:43.915053,2024-11-12 20:04:43.915061
537,4,GRR96067153,Mara Rosa,MARAROSA,12,15,2018-01-12,,2024-05-03,0.7414,2024-11-12 20:04:46.820362,2024-11-12 20:04:46.820370
538,4,GRR11227167,Silas Almeida,SILASALMEIDA,12,15,2021-09-20,,,0.5737,2024-11-12 20:04:46.826085,2024-11-12 20:04:46.826093
539,3,GRR30255945,Bruna De Camargo,BRUNADECAMARGO,12,9,2015-01-09,2022-05-07,2022-07-18,0.5434,2024-11-12 20:04:43.929775,2024-11-12 20:04:43.929784
540,4,GRR74143193,Jailton Assis,JAILTONASSIS,12,15,2020-01-25,,,0.9021,2024-11-12 20:04:46.838040,2024-11-12 20:04:46.838048
541,4,GRR99214942,Jessica Muniz,JESSICAMUNIZ,12,15,2020-02-15,,,0.8146,2024-11-12 20:04:46.858540,2024-11-12 20:04:46.858548
542,4,GRR10876501,Mauricio Queiroz,MAURICIOQUEIROZ,10,15,2020-02-03,,,0.7906,2024-11-12 20:04:46.877087,2024-11-12 20:04:46.877097
543,3,GRR47155009,Robson De Camargo,ROBSONDECAMARGO,12,15,2017-01-12,,,0.6565,2024-11-12 20:04:46.897791,2024-11-12 20:04:46.897799
544,4,GRR10551516,Milene Evangelista,MILENEEVANGELISTA,12,15,2020-01-25,,,0.8151,2024-11-12 20:04:43.955453,2024-11-12 20:04:43.955459
545,4,GRR81768434,Teresinha Guimaraes,TERESINHAGUIMARAES,11,15,2020-02-17,,,0.4781,2024-11-12 20:04:46.970879,2024-11-12 20:04:46.970886
546,4,GRR77102182,Fabiano Siqueira,FABIANOSIQUEIRA,10,15,2022-03-28,,,0.9325,2024-11-12 20:04:46.976161,2024-11-12 20:04:46.976169
547,4,GRR08123647,Silvana Coelho,SILVANACOELHO,12,5,2020-01-25,,,0.0,2024-11-12 20:04:43.970970,2024-11-12 20:04:43.970977
548,4,GRR14925157,Franciele Castro,FRANCIELECASTRO,12,4,2022-06-28,,,0.0,2024-11-12 20:04:43.975994,2024-11-12 20:04:43.976003
549,4,GRR10520073,Clodoaldo Tenorio,CLODOALDOTENORIO,11,15,2020-02-17,,,0.2564,2024-11-12 20:04:46.982026,2024-11-12 20:04:46.982036
550,5,GRR90543679,Fabio De Melo,FABIODEMELO,12,15,2023-03-03,,,0.8645,2024-11-12 20:04:46.997982,2024-11-12 20:04:46.997989
551,4,GRR67552343,Adilson Vilela,ADILSONVILELA,12,15,2022-06-06,,,0.6661,2024-11-12 20:04:47.008255,2024-11-12 20:04:47.008263
552,4,GRR36943817,Neide Maia,NEIDEMAIA,12,15,2020-02-15,,,0.7784,2024-11-12 20:04:43.996598,2024-11-12 20:04:43.996606
553,5,GRR23641825,Mercedes Holanda,MERCEDESHOLANDA,10,15,2023-03-17,,,0.8756,2024-11-12 20:04:47.013681,2024-11-12 20:04:47.013689
554,4,GRR89434542,Cristina Pereira,CRISTINAPEREIRA,12,15,2018-02-02,,2023-07-14,0.7879,2024-11-12 20:04:44.010173,2024-11-12 20:04:44.010182
555,5,GRR11342414,Ellen Neves,ELLENNEVES,12,15,2023-03-03,,,0.3322,2024-11-12 20:04:47.018887,2024-11-12 20:04:47.018894
556,3,GRR02710786,Weverton Cavalcante,WEVERTONCAVALCANTE,12,15,2016-01-08,,,0.7359,2024-11-12 20:04:47.024258,2024-11-12 20:04:47.024266
557,4,GRR73214322,Karen Do Socorro,KARENDOSOCORRO,12,15,2018-02-02,,2023-07-14,0.7913,2024-11-12 20:04:44.025821,2024-11-12 20:04:44.025829
558,4,GRR31177542,Marcelino Padilha,MARCELINOPADILHA,12,15,2019-01-17,,,0.7571,2024-11-12 20:04:47.040400,2024-11-12 20:04:47.040407
559,5,GRR30021851,Victoria Medeiros,VICTORIAMEDEIROS,12,15,2023-03-03,,,0.8336,2024-11-12 20:04:47.051197,2024-11-12 20:04:47.051206
560,4,GRR99944822,Laisa De Arruda,LAISADEARRUDA,10,15,2019-01-31,,,0.8418,2024-11-12 20:04:44.041449,2024-11-12 20:04:44.041457
561,4,GRR81532931,Erica Chagas,ERICACHAGAS,12,15,2021-09-20,,,0.7336,2024-11-12 20:04:47.061818,2024-11-12 20:04:47.061825
562,4,GRR94864907,Estefane Dos Anjos,ESTEFANEDOSANJOS,12,9,2016-01-08,2022-05-07,2022-07-18,0.7023,2024-11-12 20:04:44.052431,2024-11-12 20:04:44.052438
563,5,GRR13084989,Oscar Caldeira,OSCARCALDEIRA,12,15,2023-03-03,,,0.7757,2024-11-12 20:04:47.066721,2024-11-12 20:04:47.066728
564,4,GRR11823605,Olivia Do Socorro,OLIVIADOSOCORRO,12,15,2022-04-01,,,0.5752,2024-11-12 20:04:47.071635,2024-11-12 20:04:47.071644
565,4,GRR32677594,Franciele Furtado,FRANCIELEFURTADO,12,15,2019-01-17,,,0.9362,2024-11-12 20:04:44.068007,2024-11-12 20:04:44.068015
566,4,GRR00630287,Cosme Ramos,COSMERAMOS,12,15,2021-09-20,,,0.5083,2024-11-12 20:04:47.082004,2024-11-12 20:04:47.082010
567,4,GRR96006509,Wagner De Fatima,WAGNERDEFATIMA,12,12,2019-01-17,,,0.6358,2024-11-12 20:04:44.078699,2024-11-12 20:04:44.078706
568,4,GRR26694841,Ryan Mendes,RYANMENDES,12,9,2017-02-03,2022-09-17,2023-02-24,0.8308,2024-11-12 20:04:44.083766,2024-11-12 20:04:44.083773
569,4,GRR77503683,Leandro Moura,LEANDROMOURA,12,4,2020-01-25,,,0.395,2024-11-12 20:04:44.088349,2024-11-12 20:04:44.088356
570,4,GRR47363676,Vanderlei De Santana,VANDERLEIDESANTANA,12,15,2021-09-20,,,0.795,2024-11-12 20:04:47.086886,2024-11-12 20:04:47.086893
571,4,GRR25118209,Moacir Brito,MOACIRBRITO,12,1,2020-02-15,,,1.0,2024-11-12 20:04:44.098739,2024-11-12 20:04:44.098747
